sensor_index,name,latitude,longitude,pm2.5
149048,AAD Amador City,38.41889,-120.824715,1.0
149156,SHASTAAQMD_ARB#8_MONTGOMERY CREEK ELEMENTARY,40.84346,-121.92067,0.1
149286,NC#160_Freshwater_Freshwater ES,40.786236,-124.0824,0.2
149300,SHASTAAQMD_ARB#8_MONTGOMERY CREEK FIRE STATION71,40.808308,-121.940315,1.4
149318,Brazen Estates,38.364532,-122.52415,0.1
149320,SHASTAAQMD_ARB#5_ANDERSON HIGH SCHOOL,40.44337,-122.30607,0.7
149330,SHASTAAQMD_ARB#4_BELLA VISTA ELEMENTARY,40.6386,-122.23195,0.4
149328,SHASTAAQMD_ARB#11_OAKRUNSTORE,40.684937,-122.0259,0.6
149338,236 sutter crest AAD,38.39701,-120.79418,1.7
149342,CARB_Smoke_LCAQMD_Office_Ref,39.018707,-122.913155,0.0
149386,Pine Grove Elementary,38.41323,-120.653435,9.9
149402,Pacific Exterior,37.79257,-122.43877,5.5
149406,Sutter Creek Primary School,38.39521,-120.80067,0.7
149414,Jackson Junior High,38.35306,-120.77933,1.5
149574,Pioneer Elementary,38.43254,-120.57128,1.1
149580,NC#161_Kneeland_Kneeland ES,40.726135,-123.94448,0.6
149584,DonkeyHillRes,38.79522,-122.54349,0.2
149590,#154,40.580353,-124.26024,0.9
149588,NC#152_Smith River_Tolowa Dee-ni' Nation_Lucky7,41.951927,-124.20096,0.0
149594,NC#157_Fortuna,40.58675,-124.137474,1.3
149600,Independence High,38.377563,-120.809006,1.0
149606,NC#149_Scotia_ScotiaES,40.481728,-124.10077,1.8
149604,NC#150_Cutten_RidgewoodES,40.73247,-124.14658,0.0
149614,NC#159_Fieldbrook_Fieldbrook ES,40.95639,-124.034225,0.0
149634,Chuckwagon,38.798454,-121.35601,3.9
149632,NC#151_Smith River_Tolowa Dee-ni' Nation_Lucky7,41.951805,-124.201,7.7
149644,#155,40.495804,-124.10382,3.6
149734,WSAC_58953e,38.52662,-121.56562,0.9
149802,PCAPCD_BERKELEY,38.751396,-121.28899,4.6
149822,PCAPCD_CREEKSIDE,39.198944,-120.23976,2.3
149828,Bailey Ct,38.756706,-121.21074,1.5
149960,CD RVN DWNTWN,38.722546,-120.791306,1.8
149968,GWR Sarah,37.941006,-122.344376,1.4
150020,Deck,34.093136,-118.27378,11.4
150354,Outside,37.26881,-121.877,1.5
150664,Caughlin Ranch - Deerfield,39.485058,-119.857506,0.8
150700,Green Valley Rd (East),38.44755,-122.864296,0.1
150706,"Auburn, Ca",38.944965,-121.14869,1.3
150730,Lodgepole Visitor Center,36.604206,-118.73203,2.8
150736,Covelite &amp; WT,37.975388,-121.779816,1.0
150744,Freshpond Outdoor,38.760517,-120.537025,1.9
150782,Sonora_Apple_Valley,38.005753,-120.33619,0.9
150788,Front Porch,38.85846,-120.03905,4.9
150792,Martin Ranch,40.31786,-121.234665,1.6
150814,Apgar Longfellow Outdoor,37.828903,-122.2721,1.6
150824,Burl Road,37.032932,-122.00651,2.1
150836,I only wanted to see you laughing in the purple air,37.855347,-122.22114,2.4
150956,Forestry building South East,39.465633,-121.51261,6.4
150962,Fiscal Annex,39.466667,-121.522224,4.1
150972,Colusa,38.84125,-120.01974,1.5
151026,GBUAPCD_BPFireDept,37.167377,-118.28991,1.7
151030,TheRanchEast,38.69373,-121.0272,1.5
151036,GBUAPCD_ShoshoneSchool,35.979195,-116.27275,0.9
151040,Trembath,38.005936,-121.78104,1.4
151054,Wild Goose,38.752983,-120.795074,1.6
151090,boyle2-95747,38.802418,-121.355774,1.4
151094,Chestnut/Farm Bureau,37.972797,-122.003944,0.2
151130,Leviathan break trailer,38.70666,-119.66226,1.0
151184,Cedar Grove Purple Air,36.790367,-118.6585,1.8
151192,F St Alley,38.57274,-121.44761,0.2
151220,"Vista Del Mar, Pittsburg, CA",38.008663,-121.95772,0.5
151268,Monta Vista South Lindy Ln,37.30335,-122.062195,8.9
151312,Echo,38.843517,-120.0596,0.7
151382,Mira Vista Hills,37.979343,-121.84283,0.7
151398,South Claremont,34.089294,-117.71362,10.9
151484,Black River Ct,38.49665,-121.551384,2.0
151530,McMahon Road Ranch,36.91161,-121.3512,2.5
151598,Deer Valley,37.95479,-121.77399,0.2
151596,South Lake Tahoe,38.916172,-120.01296,10.7
151610,Ross Branch Rd,38.46439,-122.88845,0.2
151608,GBUAPCD_CrowleyCC2023,37.567177,-118.74177,1.0
151750,Brookshire Ave,33.94497,-118.12566,11.1
151772,Fair Enough,37.745323,-122.41916,2.2
151910,Beach Club,34.0263,-118.51582,9.1
151928,ORV,38.45469,-122.34771,10.9
151958,Northwoods,39.342686,-120.25074,1.8
152038,Grand View,37.85703,-122.23002,3.2
152048,Bon Temps,38.89929,-120.05471,1.2
152054,Silver Creek,39.222305,-120.204185,0.0
152056,Winterfell,38.012882,-122.56182,0.0
152062,Tahoma- Chinkapin,39.057613,-120.13738,1.0
152068,Panama Outdoors,37.906734,-122.30844,1.8
152096,yoyo_home,38.837532,-121.24953,4.8
152106,AQI 39.18-119.78,39.18431,-119.78568,0.7
152220,Oakana,33.0695,-116.79252,14.3
152254,154 collins GWR,37.93226,-122.37145,1.2
152594,Lakemoore Cir,39.48654,-119.80843,1.0
152666,Mojodojocasahouse,37.270313,-121.999435,0.0
152962,Skyote Mountain,37.092022,-121.997284,0.4
152972,Gutter Skunk HQ,38.896084,-121.06205,1.8
152978,Mayhew,39.236374,-119.93112,2.1
153472,Coop,37.83335,-122.28808,1.6
153530,"Boynton Ave, San Jose",37.31857,-121.96656,1.0
153588,Pineridge at Whiteridge Cir,39.50364,-119.829704,0.8
153650,Windows,40.13018,-122.18614,3.6
153668,Cragmont,37.89514,-122.26708,1.6
153740,GRNACJV,39.102398,-119.78658,0.4
153912,Melville,37.971943,-122.57046,0.0
153916,Cal Bear,40.59127,-122.42866,0.5
153952,Ridgemont,37.77925,-122.15403,4.1
153971,FHMiramar,37.49579,-122.45797,2.9
153975,Moon Hollow.,38.335003,-122.43139,1.3
153995,Gray's Crossing Bluffs,39.353397,-120.175705,2.3
154007,15th Ave,37.554996,-122.31354,0.0
154171,PurpleAir,37.327003,-121.976036,0.4
154189,Casa de Canyon de Las Flores,34.2028,-118.12691,19.4
154209,MSG,40.297287,-124.304375,0.7
154223,Near LA Fitness,33.904526,-117.8394,12.1
154247,VC Highlands,39.35812,-119.63593,2.4
154343,"312 Main AVE, Sacramento,",38.65511,-121.460106,1.2
154345,Near Mary Lake,40.574226,-122.43199,0.7
154353,The Park at Fenway Cir,38.80746,-121.219574,2.5
154367,N forty road,38.921253,-121.22139,2.3
154393,SJUSD-Cope,33.786465,-117.013245,0.0
154437,ShingletownCCB,40.465015,-121.88298,0.0
154453,Section 31,41.02548,-122.93621,0.1
154459,"Willow Creek, California",40.937996,-123.61946,2.6
154465,McClellan Stud,40.475082,-123.7013,0.1
154475,Dieter,38.467976,-122.65532,0.0
154573,Sonoma Raceway,38.157112,-122.4527,1.4
154599,Incline High,39.25672,-119.953575,1.0
154625,Rosie's House,37.77372,-122.186386,2.0
154635,FowlerTWR,38.023087,-120.59065,0.3
154675,Bernhard,37.947044,-122.31529,2.1
154673,Private Home,38.72148,-121.21549,1.2
154681,Diablo Digital Printing,37.935753,-122.07568,3.9
154721,GHHC,38.439075,-122.65557,0.0
154757,MCC,38.613506,-121.26836,1.3
154763,Divot Ct,39.269512,-119.94669,0.8
154773,Purple Air Tahoe City,39.169464,-120.14328,1.7
154787,TNL,39.126034,-120.16172,1.4
154785,WWD,39.224438,-121.21054,32.2
154807,"15112 Cedar View, Nevada City, CA 95959",39.281174,-121.00848,2.2
154815,Ferguson Rd,38.40962,-122.86744,0.0
154837,Inverness Park,37.752617,-121.95844,0.6
154849,Saddleback,38.969395,-121.09572,1.8
154859,Cerise Ave,33.8194,-118.333,6.6
154861,Gaia Outside,41.413136,-122.36688,0.3
154883,Purple Air Reno Sparks,39.530712,-119.762634,2.5
154931,Lot 27,33.07538,-116.78992,8.4
154935,Empire Ranch,39.176582,-119.71825,0.6
154955,Village Drive,39.833282,-121.678474,2.8
154993,"Nathan and Violet David Hall, Kiln Shed (Outdoor)",39.245235,-119.93865,2.0
155019,Vineyard Circle,38.266586,-122.492645,0.4
155025,JPR FCR 5,38.899403,-119.83965,0.0
155033,McCourtney &amp; Lucas Hill,39.093147,-121.15646,1.8
155043,Amador Pines North,38.49798,-120.548096,2.7
155045,Tabuenca,33.6063,-117.63492,7.4
155081,JWP Ranch,37.34203,-119.75706,1.5
155089,"Glenshire, Truckee",39.35807,-120.09669,1.7
155101,Joe,39.447918,-119.729454,0.0
155121,Grizzly Hill School,39.373615,-120.99525,1.8
155157,wilson park,39.19053,-119.75721,7.8
155171,Graeagle 29,39.76514,-120.62185,1.5
155173,Windgap West,39.36581,-120.13011,0.0
155207,Hickory Park W 230th St,33.817837,-118.33082,6.0
155205,San Jose Felder Drive,37.22862,-121.80887,0.8
155213,SAFE-HappyCamp-CommunityCenter1,41.791412,-123.380745,0.0
155235,Lassen High School,40.41648,-120.65713,2.0
155257,Silverfork,38.769356,-120.31033,3.8
155275,SAFE-HappyCamp-HR,41.80038,-123.374954,1.6
155319,Katherine Elm.,34.267483,-118.6854,12.3
155341,Wallace Creek Carport,38.61219,-122.936646,0.0
155355,RL Outdoor,39.416855,-119.72664,0.9
155365,Meyers Neighborhood,38.861588,-120.01503,1.0
155371,Musser and Winter Sensor,39.164646,-119.775375,0.8
155383,Tourmaline,39.094696,-119.77731,0.5
155385,Cedros,34.17332,-118.453445,12.5
155395,Drake Estates,38.516216,-122.97488,0.3
155397,Clovis Point and Mojave Sky,39.44396,-119.722176,0.8
155401,EAA Chapter 526,38.953297,-121.077965,1.9
155405,5420 TwinCreeksDr RenoNV,39.544373,-119.872765,1.0
155413,Stonebrook West,39.630116,-119.70409,0.9
155425,Zilla-Sparks,39.574726,-119.70645,1.9
155431,Sandlewood,37.479393,-122.159584,0.5
155471,UCM-44be,37.964108,-121.30538,0.0
155483,Ucm-1a49,37.982864,-121.32275,0.0
155487,ucm-e2a1,38.01322,-121.26809,0.0
155489,ucm-386,37.98601,-121.27335,0.0
155503,UCM-1ac6,37.92177,-121.28166,41.8
155505,ucm-1a74,37.960106,-121.249084,0.0
155519,Ucm-1ADE,37.948654,-121.28211,0.0
155523,keck park,36.13851,-120.36951,0.0
155521,UCM-aea0,37.98531,-121.367,0.0
155527,N. San Joaquin PA,36.614864,-120.19491,3211.4
155533,UCM-f975,37.977894,-121.27072,0.0
155537,UCM-1A11,37.924004,-121.303925,0.0
155541,Joseph A Gregori High School,37.72108,-121.059944,0.0
155551,Buttonwillow community monitor,35.397472,-119.46466,0.0
155579,Poplar community monitor (CCEJN),36.055946,-119.14339,1.0
155585,UCM-e67d,37.958244,-121.30792,0.0
155591,UCM-e685,37.909706,-121.302536,0.0
155595,UCM-B232,38.03131,-121.26586,0.0
155597,UCM-DD9,37.928474,-121.31201,0.0
155601,UCM-1a5d,37.972176,-121.323135,0.0
155607,UCM-7edb,37.925568,-121.30034,0.0
155605,UCM-72:85,37.91936,-121.25469,0.0
155611,ucm- 33DC,37.93975,-121.2415,0.0
155609,Colingita,36.04256,-120.175476,3322.4
155613,UCM-f81c,37.96187,-121.28285,0.0
155623,ucm-19AE,38.001144,-121.27472,0.0
155621,UCM-E6:8F,36.73603,-120.05655,3082.8
155627,ucm-1c69,37.961124,-121.217995,0.0
155625,ucm-e6fc,37.830727,-121.25341,0.0
155629,UCM-5f4f,37.931328,-121.262535,0.0
155635,ucm-4c3,37.33494,-120.46229,0.0
155639,UCM-4b7,37.96649,-121.28994,0.0
155643,ucm- 8b4a,37.96572,-121.26617,0.0
155647,UCM-18e3,37.933857,-121.281494,0.0
155649,UCM-1aea,36.600967,-119.510216,
155655,MH1,37.987946,-121.35798,0.0
155657,UCM-1d9c,36.212914,-118.81335,0.1
155671,Lost Hills,35.614468,-119.69007,0.0
155673,UCM-7266,37.965656,-121.245445,0.0
155681,ucm-1ae1,36.74192,-119.24365,0.0
155691,UCM-1217,37.973625,-121.30512,0.0
155701,Cypress Elementary,34.17011,-118.96356,9.8
155707,Moorpark Unified School District - District Office,34.283566,-118.88635,11.7
155709,Moorpark Unified School District - District Office,34.28226,-118.89699,12.3
155715,Redwood Middle School,34.19789,-118.883965,9.7
155713,Ladera Elementary School,34.2175,-118.8579,13.2
155717,Los Cerritos Middle,34.20712,-118.84041,13.3
155727,Vally View Middle School,34.29597,-118.711624,12.8
155755,Moorpark Unified School District - District Office,34.271103,-118.898636,8.5
155793,Woking,34.115887,-118.28102,13.5
155801,FMC,38.62405,-122.86272,3.9
155827,Glenwood Elementary,34.19414,-118.86608,11.5
155829,Tower,36.756268,-119.80107,1.7
155887,Moorpark Unified School District - District Office,34.27097,-118.86483,12.8
155979,NSCAPCD,38.54953,-122.81527,0.1
155999,PVSD District Office,34.224308,-119.028984,12.3
156027,Ocean View Junior High,34.160866,-119.14682,10.7
156079,"Williamson Ranch, EG",38.41493,-121.37535,2.4
156099,Serramonte Drive - Los Gatos,37.238945,-122.0025,0.5
156129,JFam_Outdoor,38.266384,-122.6421,0.2
156165,FCW-Geyserville,38.679813,-122.88859,0.0
156279,Juniper Court,36.695824,-121.80144,0.0
156309,CL-Air,38.229515,-122.66368,0.6
156379,Campbell Theater,38.016468,-122.1363,0.8
156431,Mill Site Rd,37.058247,-122.019356,0.0
156707,TopOfHoen,38.44635,-122.65381,0.1
156747,willowgate,37.265,-121.89521,0.5
156791,MDAQMD_AVUSD_RIO,34.49856,-117.25192,3.4
156975,"Meyers, CA",38.860474,-120.0146,1.5
156985,PurpleBee,37.95821,-122.11001,0.6
156999,BOSTON/MAYFIELD,34.231236,-118.26116,19.2
157009,MDAQMD_AVUSD_GHHS,34.509605,-117.16504,3.9
157055,DWR NRO,40.191982,-122.23913,0.0
157081,Olivelands Elementary School,34.328777,-119.141464,11.8
157101,MDAQMD_AVUSD_RV,34.511932,-117.18093,2.6
157135,Pepperwood Preserve,38.569458,-122.68979,5.5
157139,SCWS,37.005974,-122.07281,1.7
157137,"Ferndale, CA",40.575317,-124.26306,1.6
157145,Hueneme Elementary School District,34.14953,-119.19593,6.3
157163,EL RANCHO,38.34016,-122.83579,0.0
157201,MDAQMD_AVUSD_SYC,34.552853,-117.15267,1.5
157251,MDAQMD_AVUSD_PHX,34.53263,-117.21375,3.8
157419,Snsn,33.797096,-118.17629,10.2
157463,Sugar Pine Creekside Cabin,37.442444,-119.631355,2.9
157521,EDCAQMD Meyers,38.860012,-120.02071,3.5
157671,I i,33.806202,-118.18506,7.7
157673,Sna,33.795303,-118.15982,8.9
157683,Lb1827,33.767998,-118.173164,4.6
157687,Jdn,33.788532,-118.11276,7.2
157971,D Street,33.04647,-117.289505,5.7
157991,Matthew Turner Elementary,38.08538,-122.15961,0.2
157995,Benicia High School,38.064835,-122.17566,0.5
158065,Benicia Unified School District,38.050552,-122.15163,0.4
158129,Benicia Middle School,38.068798,-122.1723,0.0
158171,MDAQMD_AVUSD_SBA,34.484802,-117.23547,21.0
158181,CARB Smoke EDCAQMD CPCSD Outdoor,38.660652,-121.00387,2.0
158197,Pine Way,37.391632,-122.07227,1.1
158201,MDAQMD_AVUSD_SAN,34.46332,-117.19825,3.3
158259,Rise-10,37.642807,-122.43742,2.1
158367,EDCAQMD Placerville Station II,38.732903,-120.79065,1.9
158371,EDCAQMD Meadowcrest,38.922707,-119.97091,1.3
158587,EDCAQMD Otter Creek Elementary,38.97682,-120.72353,2.0
158597,EDCAQMD GOLDEN BEAR,38.904003,-119.97601,1.0
158623,EDCAQMD Mosquito Station 75,38.797523,-120.73545,1.7
158785,Ms Commons,38.551643,-122.81743,0.0
158817,"Ganley St, San Lorenzo",37.66858,-122.14183,0.7
159185,The Shire,38.509014,-122.93136,6.0
159603,Day Valley,37.000256,-121.84941,3.5
159749,Morningside Drive,37.987625,-122.57703,0.0
159873,La Jolla Shores 3,32.856403,-117.25694,7.9
160063,ALPINE WATERCRAFT INSPECTION STATION,39.18737,-120.19947,1.2
160163,La Mirada PA Classic,33.88323,-118.025185,10.7
160213,West Modesto2,37.619694,-121.028046,3.9
160313,Black Dog Hollow,39.25421,-120.94464,0.0
160331,Heritage Ranch,35.71963,-120.87664,2.1
160361,Allied Gardens,32.807667,-117.07423,7.4
160389,Alchemy,39.427746,-119.7034,0.7
160863,Willowglen,38.797344,-121.24146,1.3
161029,Castleview,33.935402,-117.3446,10.0
161043,1940 Los Robles blvd,38.629807,-121.421524,1.2
161045,MurietaWay,38.525597,-121.489746,1.4
161055,The Gardens PurpleAir Sensor March 11 2023,38.47739,-121.497086,2.1
161063,C B Wire Elementary SCUSD,38.513325,-121.44544,0.0
161081,Apprentice Ct,38.550114,-121.44312,1.3
161089,Boxwood,38.608433,-121.44627,4.1
161095,"Oak Park, Sacramento",38.544315,-121.47148,0.9
161101,GEO Garden,38.633472,-121.43821,1.6
161181,B St,38.580894,-121.459526,1.7
161195,Petaluma Western Ave gopher farm,38.224335,-122.6668,0.0
161215,EMK2,32.62367,-117.133484,5.3
161219,La Sierra,32.677673,-117.17617,0.1
161443,Chamberlain Street,38.725582,-120.8039,1.2
161465,Miller Lane,38.960907,-121.20458,0.0
161513,2229 Lake,39.29852,-120.380615,1.6
161609,Alta Sierra Ranches,39.10307,-121.013115,1.9
161619,San Roque,34.44308,-119.73983,9.5
161643,Riverbend,38.611473,-121.53756,1.0
161649,"Ridge Rd,  midway point",38.88447,-121.16293,1.3
161799,St. Francis Acres,38.46873,-122.65054,0.3
162155,North Weather Station,39.497276,-118.78375,3334.1
162153,Gladys Ave,37.395233,-122.0629,0.2
162157,BWR Outside,38.259014,-120.35149,1.5
162173,Bay Point Riverview,38.03304,-121.95185,0.8
162183,Kite Hill,33.546036,-117.711174,5.4
162221,GHP South of Live Oak,34.106853,-118.01891,12.1
162243,Maltese place,38.32308,-122.48838,0.0
162263,Gateley,37.492767,-122.27171,0.2
162295,Robin Ridge - Sonora,37.935486,-120.28877,1.3
162357,Wessex,39.542126,-119.83316,0.5
162477,A Team,35.541527,-119.05184,2.4
162535,SL2,33.768105,-118.16084,6.3
162567,Japantown,37.34761,-121.89278,0.8
162617,YOSE @ Wawona,37.54,-119.65851,1.1
162623,Bengali Street,37.79482,-121.87547,18.2
162635,YOSE @Tuolumne Meadows,37.876896,-119.34575,0.1
162799,YOSE @ ESC,37.74967,-119.58919,1.8
162801,SP,39.531384,-119.87873,1.4
162999,ucm-78ec,37.935394,-121.26304,1.8
163003,ucm-8ca4,36.430233,-119.85924,1.8
163005,ucm-c36f,37.970863,-121.32512,14.9
163011,"John Muir Elementary Modesto,CA",37.65294,-120.97756,2.4
163017,ucm-f77d,37.98222,-121.32017,0.0
163031,UCM-4d6a,37.83611,-121.24193,0.0
163035,ucm-cd6d,38.01051,-121.31243,0.0
163039,ucm-431d,36.604824,-121.9192,6.8
163037,ucm-7e1f,36.21948,-121.13123,12.8
163041,ucm-f94b,36.67722,-121.62704,1.3
163045,ucm-54f,36.472797,-120.393524,2.5
163049,ucm-65cc,36.577785,-121.7175,1.9
163071,ucm-9742,36.42808,-121.33121,2.1
163069,ucm-8b62,36.71268,-121.61996,0.9
163073,ucm-49a1,36.849644,-120.448746,58.3
163079,ucm-2a64,36.50837,-121.44398,1.4
163081,ucm-c110,36.972248,-119.369,0.0
163085,ucm-653B,36.72671,-121.65586,7.9
163097,ucm-1ed,36.81932,-119.8551,2.0
163123,UCM-412,36.989162,-119.52891,1.8
163127,UCM-F17,36.547436,-119.58375,1.6
163133,UCM-A7C0,36.254154,-120.23114,0.7
163149,ucm-C045,36.67938,-121.62715,1.8
163183,Enochs High School,37.690205,-120.937904,43.9
163189,Everett Elementary School,37.67662,-121.01854,6.9
163195,ucm-849b,37.93816,-121.2895,4.7
163201,ucm-8ba3,36.650852,-121.79771,2.2
163205,John C Fremont Elementary,37.66353,-121.01162,11.5
163211,Bret Harte Elementary School,37.60333,-121.00523,0.0
163213,Shackelford Elementary,37.61289,-120.99283,0.0
163219,ucm-c612,38.00841,-121.2746,13.6
163233,ucm-1c8a,36.22354,-118.829285,19.7
163387,SG #1 (North Breeze way),37.93205,-121.28754,29.6
163391,SG #3 (Central Breeze way),37.931873,-121.28758,0.0
163567,Orange Knoll Ave,34.145485,-117.23595,13.3
163817,42&amp;N,37.75315,-122.501144,4.6
163825,Jericho Canyon,39.442223,-119.72618,0.7
164187,TheDuke,39.20994,-120.0976,0.7
164203,RT PurpleAir Home,38.612854,-122.863075,0.0
164213,Charles St,38.435726,-122.71003,0.1
164219,Loma Rica,39.296997,-121.44499,0.9
164221,Frances Drive,40.551952,-122.39408,0.5
164229,Frog Palace,40.784874,-124.11078,3.2
164235,Pleasant Valley,38.05586,-121.357,0.9
164259,Old Greenwood,39.340286,-120.1458,1.3
164283,LKE,37.963722,-122.302986,0.0
164307,81* 15th Ave,37.47656,-122.19084,0.4
164379,Front yard,33.670044,-117.71652,6.6
164389,Chabot,37.849987,-122.24541,1.8
164393,Hanford,36.348267,-119.68608,1.5
164403,Sierra’s Castle,38.910107,-119.95734,0.9
164467,Khalid Ct,39.17969,-121.09687,1.7
164471,Reno,39.417625,-119.72843,0.4
164475,Outside,37.828777,-122.11275,0.0
164477,Old Greenwood,39.339394,-120.15687,1.3
164481,West Hills Circle (Southern Fence),38.39694,-122.84111,0.1
164493,Robie Point,38.893433,-121.058556,1.6
164497,AnimalHuis,38.55843,-121.19525,0.5
164523,Jeanious,38.64189,-121.74032,3240.5
164583,Avenue Del Oro,37.50713,-122.47109,0.6
164591,The Lakes Discovery Bay,37.92343,-121.621956,0.0
164595,Washington Roundabout,39.54232,-119.826164,0.7
164629,Royal Crest Drive,39.34576,-120.10884,0.8
164651,Greenhouse,37.894707,-122.29645,13.5
164653,The Castle,40.693012,-120.73065,0.4
164657,Nevada Union High School,39.240047,-121.05458,1.8
164667,Deer Creek School,39.25087,-121.02893,1.5
164671,Magnolia Intermediate School,39.051895,-121.06828,1.0
164673,Alta Sierra Elementary,39.118378,-121.04149,2.2
164677,BMCHS Outdoor,39.423714,-119.76497,0.3
164695,4295 Greenview Dr,38.684677,-121.05739,1.5
164699,CBO,39.47345,-119.82807,0.3
164849,Roth House,39.50421,-119.85416,0.5
164863,Sierra,38.927357,-119.83958,0.8
164871,Shake Ridge Ranch,38.435207,-120.75316,1.8
164881,"Sonora, CA",37.988182,-120.37378,0.0
164889,"2857 Silk Oak, Thousand Oaks",34.218746,-118.81632,11.6
164903,Nishinam Gulch,39.27625,-121.10066,3308.6
164901,Thomas Rd.,40.22068,-123.86784,1.6
165071,Westlake,38.65801,-121.548195,0.0
165115,San Juan Rd,38.627586,-121.528244,0.5
165113,"Shasta Road, Apple Valley",34.53214,-117.23998,0.0
165207,Shelly Drive,37.31868,-122.03431,0.6
165205,Greenview Drive,38.507202,-122.74789,0.0
165385,Grayson2,37.565243,-121.18222,4.2
165471,Cecil_Collocated,35.774986,-119.23867,1.1
165495,N Garey and Bonita,34.096115,-117.74887,7.8
165525,weatherwong_airQ,37.722427,-122.410095,2.4
165559,Empire2,37.62917,-120.90094,0.6
165567,Co-located LBUSD,37.052753,-120.84012,1.5
165799,Middle two rock,38.238495,-122.70578,0.2
165963,Avenida Benito Perez Galdos #73 Ampliacion Solidaridad Social,32.581497,-115.45191,0.5
165961,Redspira,32.635513,-115.44992,0.1
165971,Roseville Aquatics Complex,38.764282,-121.331314,0.0
165999,Bryden Outdoor,38.456276,-122.69611,0.0
166137,S. Natomas,38.62429,-121.5024,1.4
166145,Creekside,38.52397,-121.96165,57.1
166255,Fairview Elementary School,37.595543,-121.02252,14.3
166325,Summerbreeze Place,40.549274,-122.40147,1.4
166335,La Loma Jr High,37.644207,-120.96677,2.8
166349,Thomas Downey High School,37.656673,-120.97155,3.1
166383,Moccasin Schoolhouse 2,37.811817,-120.3016,1.4
166447,Kirkwood Powerhouse 2,37.877907,-119.95338,4.5
166445,O'Shaughnessy2,37.944687,-119.78256,1.6
166793,NW Modesto2,37.678753,-121.04009,3331.0
166797,SW Turlock2,37.490936,-120.8595,0.6
166919,"Martone Elementary Modesto,CA",37.655956,-121.04542,4.5
166931,James Marshall Elementary,37.622734,-121.01219,5.2
166935,Enslen Elementary,37.653847,-121.00002,5.5
166985,Davis High School,37.68159,-121.01046,2.5
167071,ucm-88d4,36.753353,-119.79232,1.2
167075,Elliot Alt. Education,37.66524,-120.98435,3.0
167079,Kirschen Elementary School,37.615192,-121.02164,7.3
167081,Modesto City Schools Transportation Department,37.65253,-121.03012,5.5
167093,Modesto High School,37.630634,-121.00626,5.5
167111,Beyer High School,37.690742,-120.96715,1.2
167127,Beard Elementary School,37.675053,-121.00443,0.0
167135,"Rose Ave Elementary Modesto,CA",37.65822,-120.96608,2.8
167145,Garrison Elementary School,37.665245,-121.0249,3.9
167159,Mark Twain Junior High,37.632706,-121.02124,6.6
167239,Mt Shasta Dr.,38.030663,-122.57525,0.2
167367,Orville Wright Elementary,37.62684,-120.96893,3.4
167381,T-TSA near Legacy Trail,39.33958,-120.1285,1.3
167387,F.I.R.E. 2024,38.5369,-121.55606,1.3
167395,2nd &amp; E,32.698277,-117.17545,12.0
167439,Usona outside,37.427776,-119.82611,1.6
167467,Evelyn Hanshaw Middle School,37.604088,-121.00451,5.2
167871,Forno 436,38.615562,-122.86383,0.0
168369,Der Bau,37.84135,-122.27367,1.3
169739,26th and D,38.58082,-121.4689,0.6
169745,4209 Prospect,38.642754,-121.30725,0.9
169901,outside LP office,32.72029,-116.36035,4.5
169957,Central Davis--Redwood Lane,38.55907,-121.75331,1.1
169967,emalita,37.61375,-122.40727,0.5
169977,Thornhaus,37.841644,-122.20214,1.2
170467,Ducor Union Elementary School,35.891273,-119.04126,2.0
171353,Harvard Road San Mateo,37.55385,-122.32691,0.0
171517,Infinity High,37.789455,-122.39155,4.1
171531,Surrey Farms,37.22585,-121.95488,0.6
171605,Annettes sensor,38.002666,-121.89663,0.8
171791,Rustic Woods,38.834984,-121.15405,1.1
171805,Castro Valley 2,37.705124,-122.105316,1.3
171975,VVDDC,36.588055,-121.905106,2.1
172059,"1st Street, Bayside, Coronado, CA",32.69901,-117.17089,10.7
172069,de Haro Blvd,37.752346,-122.40044,1.5
172095,Kingswood Drive,39.25065,-120.04106,0.8
172187,Green Valley Ranch,38.268463,-122.20275,0.0
172191,Walavista Avenue,37.814533,-122.23297,1.1
172189,Santa Rosa,33.503395,-117.742226,4.9
172423,Fort Cronkhite,37.832516,-122.53695,2.3
172431,860 sycamore rd Pleasanton ca 94566,37.6423,-121.87341,2.6
172615,S Lincoln St,38.43718,-121.8353,0.2
172613,HGPbbm,38.426624,-122.92807,0.0
172619,"DriveSavers, Inc.",38.076485,-122.53551,0.7
172635,Chabolyn Outside,37.85153,-122.24456,2.1
172637,Presidio Hill School,37.78868,-122.45615,4.1
172699,"Moscow Road, Monte Rio",38.467834,-123.015045,0.0
172815,Sniffy1,38.651558,-121.55351,1.1
172903,Arguello Court,38.26455,-122.06125,0.0
173041,DSC PurpleAir,33.529984,-117.185814,4.3
173045,Tovishal Elementary School,33.593857,-117.201775,4.0
173067,Vista Murrieta High School,33.596977,-117.16535,3.2
173129,Porter House,39.54641,-119.87378,0.7
173175,Doc Oliver Field,38.54464,-121.500465,1.6
173555,Surmont Hill,37.23103,-121.92223,2.0
173617,Oak Creek-Blackwood,37.264816,-119.70533,0.0
173667,The Crest,37.479904,-122.28121,0.4
173665,Dana/Oak,37.39373,-122.08364,0.0
173675,The Presidents,38.09166,-122.573975,0.0
173699,Miller Drive outdoor,38.5533,-121.74811,3332.0
173735,US-RGF,37.69947,-121.13679,5.4
173743,Telephone Road,34.872223,-120.382774,0.1
